image_name,group,candidate_count,top_status,top_confidence,top_amount_score,top_text,top_bbox,top_reason,top_raw_status,top_raw_confidence,top_raw_reason,top_source,top_flags,top_ocr_confidence,top_has_local_reason,top_readable_amount,top_downgraded,review_priority,preview_path,needs_review,top3_candidates_json
p (1).jpg,p (1),4,篡改,0.9933,2.2000,24814:17向周庚俊转出36000元,"40,386,431,418",全局UI布局异常；局部字体风格异常,篡改,0.9933,全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.6457,yes,yes,no,27.5665,results/amount_batch_images/review_previews/p (1).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9933"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""24814:17向周庚俊转出36000元"", ""bbox"": ""40,386,431,418"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.6457"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.5665"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9933"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""为558.51元.摘要:转账汇款."", ""bbox"": ""39,418,383,455"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.1714"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""27.9165"", ""has_local_reason"": ""yes"", ""readable_amount"": ""no"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9933"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9933"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""金额36000元,"", ""bbox"": ""231,5,401,41"", ""amount_score"": ""1.2000"", ""ocr_confidence"": ""0.4389"", ""source"": ""token"", ""flags"": ""target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""25.8665"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (4)_enhanced.jpg,p (4),4,篡改,0.9916,2.2000,"户2026笙01且31旦10:02转入43161元,","116,354,1060,433",全局UI布局异常；局部字体风格异常,篡改,0.9916,全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.2038,yes,yes,no,27.5579,results/amount_batch_images/review_previews/p (4)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9916"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9916"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""户2026笙01且31旦10:02转入43161元,"", ""bbox"": ""116,354,1060,433"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.2038"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.5579"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9916"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9916"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""德品转出36000元,"", ""bbox"": ""118,2191,575,2263"", ""amount_score"": ""1.2000"", ""ocr_confidence"": ""0.9751"", ""source"": ""token"", ""flags"": ""target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""25.8579"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9916"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9916"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""德品转出36000元,余额为142406.51元,"", ""bbox"": ""118,2190,1097,2267"", ""amount_score"": ""1.1000"", ""ocr_confidence"": ""0.8192"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent|non_target_penalty"", ""review_priority"": ""25.7579"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (13).jpg,p (13),4,篡改,0.9872,2.2000,"记账金额99,999.00","48,1599,1235,1664",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常,篡改,0.9872,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常,line,money_regex|target_keyword|compact_digits|prominent,0.9632,yes,yes,no,27.5360,results/amount_batch_images/review_previews/p (13).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9872"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9872"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""text"": ""记账金额99,999.00"", ""bbox"": ""48,1599,1235,1664"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9632"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5360"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9872"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9872"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""交易金额99,999.00"", ""bbox"": ""48,1468,1235,1533"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9426"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5360"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9872"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9872"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""-99,999.00"", ""bbox"": ""335,484,945,618"", ""amount_score"": ""1.7000"", ""ocr_confidence"": ""0.6599"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|signed_or_currency"", ""review_priority"": ""26.3360"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (31).jpg,p (31),4,篡改,0.9872,2.2000,"交易金额99,999.00","48,1468,1235,1533",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9872,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9357,yes,yes,no,27.5360,results/amount_batch_images/review_previews/p (31).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9872"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9872"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""交易金额99,999.00"", ""bbox"": ""48,1468,1235,1533"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9357"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5360"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9872"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9872"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""text"": ""记账金额99〉999.00"", ""bbox"": ""48,1599,1234,1664"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.7744"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5360"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9872"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9872"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""-99,999.00"", ""bbox"": ""335,484,945,618"", ""amount_score"": ""1.7000"", ""ocr_confidence"": ""0.6796"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|signed_or_currency"", ""review_priority"": ""26.3360"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (17).jpg,p (17),4,篡改,0.9843,2.2000,"24813:40向秦成磊转出33000元,","42,377,479,421",全局UI布局异常；局部字体风格异常,篡改,0.9843,全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.7050,yes,yes,no,27.5216,results/amount_batch_images/review_previews/p (17).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9843"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9843"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""24813:40向秦成磊转出33000元,"", ""bbox"": ""42,377,479,421"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.7050"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.5216"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9843"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9843"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""为37172.51元;"", ""bbox"": ""44,420,237,456"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.5197"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.3716"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9843"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9843"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""为37172.51元;摘要:转账汇款."", ""bbox"": ""44,418,457,458"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7487"", ""source"": ""line"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.1716"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (4).jpg,p (4),4,篡改,0.9796,2.2000,"户2026年01月31810:02转入43161元,","117,361,1057,429",全局UI布局异常；局部字体风格异常,篡改,0.9796,全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.9704,yes,yes,no,27.4982,results/amount_batch_images/review_previews/p (4).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9796"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9796"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""户2026年01月31810:02转入43161元,"", ""bbox"": ""117,361,1057,429"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9704"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.4982"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9796"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9796"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""德品转出36000元,"", ""bbox"": ""120,2192,565,2260"", ""amount_score"": ""1.2000"", ""ocr_confidence"": ""0.9109"", ""source"": ""token"", ""flags"": ""target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""25.7982"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9796"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9796"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""德品转出36000元,余额为142406.51元,"", ""bbox"": ""120,2191,1094,2263"", ""amount_score"": ""1.1000"", ""ocr_confidence"": ""0.8760"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent|non_target_penalty"", ""review_priority"": ""25.6982"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (2).jpg,p (2),4,篡改,0.8402,2.4000,"转账金额9,193.00元","140,1120,1133,1186",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.8402,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9051,yes,yes,no,27.0008,results/amount_batch_images/review_previews/p (2).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.8402"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.8402"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额9,193.00元"", ""bbox"": ""140,1120,1133,1186"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9051"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.0008"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.8402"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.8402"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""74,119.35元"", ""bbox"": ""875,1758,1133,1811"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9992"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.3508"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.8402"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.8402"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""9,193.00元"", ""bbox"": ""891,1125,1133,1181"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.8422"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.3508"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (26)_enhanced.jpg,p (26),1,篡改,0.9953,1.5500,"43,657.00","404,493,957,626",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9953,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,token,money_regex|compact_digits|prominent,0.9728,yes,yes,no,26.9266,results/amount_batch_images/review_previews/p (26)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9953"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9953"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""43,657.00"", ""bbox"": ""404,493,957,626"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9728"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9266"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 1}]"
p (9)_enhanced.jpg,p (9),1,篡改,0.9953,1.5500,"31,777.00","403,477,962,628",全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接),篡改,0.9953,全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接),token,money_regex|compact_digits|prominent,0.6710,yes,yes,no,26.9266,results/amount_batch_images/review_previews/p (9)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9953"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9953"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""31,777.00"", ""bbox"": ""403,477,962,628"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.6710"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9266"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 1}]"
p (32)_enhanced.jpg,p (32),2,篡改,0.9946,1.5500,"41,093.00","396,449,907,574",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9946,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,token,money_regex|compact_digits|prominent,0.9791,yes,yes,no,26.9228,results/amount_batch_images/review_previews/p (32)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9946"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9946"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""41,093.00"", ""bbox"": ""396,449,907,574"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9791"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9228"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 2}, {""status"": ""篡改"", ""confidence"": ""0.9946"", ""reason"": ""全局UI布局异常；数值区域基线严重不齐(疑似错位拼接)"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9946"", ""raw_reason"": ""全局UI布局异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""18:528钤..」"", ""bbox"": ""38,33,1116,88"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4774"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9228"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (16)_enhanced.jpg,p (16),1,篡改,0.9943,1.5500,"74,932.00","406,488,961,626",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9943,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,token,money_regex|compact_digits|prominent,0.9969,yes,yes,no,26.9217,results/amount_batch_images/review_previews/p (16)_enhanced.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9943"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9943"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""74,932.00"", ""bbox"": ""406,488,961,626"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9969"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9217"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 1}]"
p (16).jpg,p (16),1,篡改,0.9942,1.5500,"74,932.00","406,489,961,626",全局UI布局异常；局部字体风格异常,篡改,0.9942,全局UI布局异常；局部字体风格异常,token,money_regex|compact_digits|prominent,0.7316,yes,yes,no,26.9210,results/amount_batch_images/review_previews/p (16).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9942"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9942"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""74,932.00"", ""bbox"": ""406,489,961,626"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7316"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9210"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 1}]"
p (25).jpg,p (25),2,篡改,0.9920,1.5500,22703.00兀,"550,670,694,703",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9920,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,token,money_regex|compact_digits|prominent,0.8334,yes,yes,no,26.9101,results/amount_batch_images/review_previews/p (25).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9920"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9920"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""22703.00兀"", ""bbox"": ""550,670,694,703"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8334"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9101"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 2}, {""status"": ""篡改"", ""confidence"": ""0.9920"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9920"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账全额22703.00兀"", ""bbox"": ""80,666,694,705"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4265"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9101"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (14).jpg,p (14),3,篡改,0.9912,1.5500,"币-33000.00,","82,189,347,243",全局UI布局异常；局部字体风格异常,篡改,0.9912,全局UI布局异常；局部字体风格异常,token,money_regex|compact_digits|prominent,0.9902,yes,yes,no,26.9058,results/amount_batch_images/review_previews/p (14).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9912"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9912"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""币-33000.00,"", ""bbox"": ""82,189,347,243"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9902"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.9058"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 3}, {""status"": ""篡改"", ""confidence"": ""0.9912"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9912"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""余额25945.57."", ""bbox"": ""366,190,669,243"", ""amount_score"": ""0.4500"", ""ocr_confidence"": ""0.9818"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|non_target_penalty"", ""review_priority"": ""25.1058"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9912"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9912"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""币-33000.00,余额25945.57."", ""bbox"": ""82,189,669,243"", ""amount_score"": ""0.2500"", ""ocr_confidence"": ""0.9860"", ""source"": ""line"", ""flags"": ""money_regex|prominent|non_target_penalty"", ""review_priority"": ""25.6058"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
p (40).jpg,p (40),4,篡改,0.9900,1.5500,"91,092.00","35,358,360,439",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9900,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,token,money_regex|compact_digits|prominent,0.9238,yes,yes,no,26.8998,results/amount_batch_images/review_previews/p (40).jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9900"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9900"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""91,092.00"", ""bbox"": ""35,358,360,439"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9238"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.8998"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9900"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9900"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""交易后余人民币元1.82"", ""bbox"": ""36,1002,488,1045"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7091"", ""source"": ""line"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""27.1998"", ""has_local_reason"": ""no"", ""readable_amount"": ""no"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9900"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9900"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""人民币元1.82"", ""bbox"": ""271,1003,488,1045"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4492"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""27.8998"", ""has_local_reason"": ""yes"", ""readable_amount"": ""no"", ""downgraded"": ""no""}]"
